"ID" "issue"
"STI_03063" "SUMTET+SUMPRE >32"
"SUN_00874" "SUMTET+SUMPRE >32"
"CUB_00044" "SUMPRE miscounted"
"TL2_20" "SUMPRE miscounted"
"TL4_21" "SUMPRE miscounted"
"TL4_62" "SUMPRE miscounted"
"CO1_61-I" "SUMPRE miscounted"
"la8_8724" "SUMPRE miscounted"
"3C7_B4b" "Abscesses should be NA"
"SUN_00284" "Abscesses should be NA"
"MON_00692" "Abscesses should be NA"
"MR1_28C20" "Abscesses should be NA"
"sfa_801F" "No sockets but Abscesses"
"QUI_00674" "No sockets but Abscesses"
"SPR_1904A" "No sockets but Abscesses"
"STI_01862" "No sockets but Abscesses"
"STI_02701" "No sockets but Abscesses"
"STI_13157" "No sockets but Abscesses"
"CO2_126" "No sockets but Abscesses"
"CO2_279" "No sockets but Abscesses"
"CO2_298" "No sockets but Abscesses"
"AZ1_4" "No sockets but Abscesses"
"AZ1_5" "No sockets but Abscesses"
"AZ1_7" "No sockets but Abscesses"
"AZ1_19" "No sockets but Abscesses"
"AZ1_27" "No sockets but Abscesses"
"AZ1_35" "No sockets but Abscesses"
"AZ1_36" "No sockets but Abscesses"
"AZ1_38" "No sockets but Abscesses"
"AZ1_47" "No sockets but Abscesses"
"AZ1_50" "No sockets but Abscesses"
"AZ1_51" "No sockets but Abscesses"
"AZ1_73" "No sockets but Abscesses"
"AZ1_74" "No sockets but Abscesses"
"AZ1_80" "No sockets but Abscesses"
"AZ1_82" "No sockets but Abscesses"
"AZ1_91" "No sockets but Abscesses"
"AZ1_92" "No sockets but Abscesses"
"AZ1_93" "No sockets but Abscesses"
"AZ1_111" "No sockets but Abscesses"
"AZ1_112A" "No sockets but Abscesses"
"AZ1_113" "No sockets but Abscesses"
"AZ1_116" "No sockets but Abscesses"
"AZ1_117" "No sockets but Abscesses"
"AZ1_118" "No sockets but Abscesses"
"AZ1_120" "No sockets but Abscesses"
"AZ1_125" "No sockets but Abscesses"
"AZ1_126" "No sockets but Abscesses"
"AZ1_128" "No sockets but Abscesses"
"AZ1_XPB" "No sockets but Abscesses"
"AZ1_XPB4" "No sockets but Abscesses"
"MR1_1C4" "No sockets but Abscesses"
"MR1_5A" "No sockets but Abscesses"
"MR1_10a" "No sockets but Abscesses"
"MR1_15" "No sockets but Abscesses"
"MR1_CR18" "No sockets but Abscesses"
"MR1_22C3" "No sockets but Abscesses"
"MR1_23C1" "No sockets but Abscesses"
"MR1_23C4" "No sockets but Abscesses"
"MR1_27C1" "No sockets but Abscesses"
"MR1_27C5" "No sockets but Abscesses"
"MR1_27C18" "No sockets but Abscesses"
"MR1_28C3" "No sockets but Abscesses"
"MR1_28C2" "No sockets but Abscesses"
"MR1_28C15" "No sockets but Abscesses"
"MR1_28C16" "No sockets but Abscesses"
"MR1_28C17" "No sockets but Abscesses"
"MR1_28C18" "No sockets but Abscesses"
"MR1_U1" "No sockets but Abscesses"
"MR6_6" "No sockets but Abscesses"
"MR6_7" "No sockets but Abscesses"
"MR6_9B" "No sockets but Abscesses"
"MR6_32" "No sockets but Abscesses"
"MR6_41" "No sockets but Abscesses"
"MR6_44" "No sockets but Abscesses"
"MR6_63" "No sockets but Abscesses"
"W87_136" "No sockets but Abscesses"
"W04_139" "No sockets but Abscesses"
"W04_143" "No sockets but Abscesses"
"W06_145" "No sockets but Abscesses"
"W06_147" "No sockets but Abscesses"
"WC6_149" "No sockets but Abscesses"
"WC6_151" "No sockets but Abscesses"
"WC6_153" "No sockets but Abscesses"
"WC6_155" "No sockets but Abscesses"
"WC6_159" "No sockets but Abscesses"
"WC6_161" "No sockets but Abscesses"
"WC6_162" "No sockets but Abscesses"
"WI8_164" "No sockets but Abscesses"
"WI8_166" "No sockets but Abscesses"
"WI8_168" "No sockets but Abscesses"
"WI4_171" "No sockets but Abscesses"
"WV2_174" "No sockets but Abscesses"
"WRB_176" "No sockets but Abscesses"
"WRB_177" "No sockets but Abscesses"
"WBA_179" "No sockets but Abscesses"
"WV1_185" "No sockets but Abscesses"
"WV1_190" "No sockets but Abscesses"
"WV1_191" "No sockets but Abscesses"
"WI1_192" "No sockets but Abscesses"
"W31_205" "No sockets but Abscesses"
"WR0_206" "No sockets but Abscesses"
"WR0_208" "No sockets but Abscesses"
"W43_3086" "No sockets but Abscesses"
"W43_3078" "No sockets but Abscesses"
"W43_3133" "No sockets but Abscesses"
"W43_3101" "No sockets but Abscesses"
"W43_3079" "No sockets but Abscesses"
"W43_3070" "No sockets but Abscesses"
"W43_3117" "No sockets but Abscesses"
"W43_3109" "No sockets but Abscesses"
"W43_3110" "No sockets but Abscesses"
"W43_3089" "No sockets but Abscesses"
"W43_3102" "No sockets but Abscesses"
"W43_3080" "No sockets but Abscesses"
"W43_3096" "No sockets but Abscesses"
"W43_3072" "No sockets but Abscesses"
"W43_3073" "No sockets but Abscesses"
"W43_3074" "No sockets but Abscesses"
"W43_3093" "No sockets but Abscesses"
"W43_3082" "No sockets but Abscesses"
"W43_3108" "No sockets but Abscesses"
"W43_3084" "No sockets but Abscesses"
"W43_3103" "No sockets but Abscesses"
"W43_3136" "No sockets but Abscesses"
"W43_3098" "No sockets but Abscesses"
"W43_3105" "No sockets but Abscesses"
"W43_3114" "No sockets but Abscesses"
"W43_3107" "No sockets but Abscesses"
"W60_636" "No sockets but Abscesses"
"W60_668" "No sockets but Abscesses"
"W60_693" "No sockets but Abscesses"
"WR1_1294" "No sockets but Abscesses"
"WR1_1298" "No sockets but Abscesses"
"WR1_1300" "No sockets but Abscesses"
"WR1_1302" "No sockets but Abscesses"
"W52_1855" "No sockets but Abscesses"
"W52_1859" "No sockets but Abscesses"
"W52_1866" "No sockets but Abscesses"
"W52_1881" "No sockets but Abscesses"
"W52_1887" "No sockets but Abscesses"
"W52_1897" "No sockets but Abscesses"
"W52_1902" "No sockets but Abscesses"
"W52_1903" "No sockets but Abscesses"
"W52_1907" "No sockets but Abscesses"
"Wr3_2272" "No sockets but Abscesses"
"Wr3_2273" "No sockets but Abscesses"
"Wr3_2274" "No sockets but Abscesses"
"Wr3_2276" "No sockets but Abscesses"
"Wr3_2278" "No sockets but Abscesses"
"Wr3_2279" "No sockets but Abscesses"
"Wr3_2281" "No sockets but Abscesses"
"Wr3_2284" "No sockets but Abscesses"
"Wr3_2293" "No sockets but Abscesses"
"Wr3_2298" "No sockets but Abscesses"
"Wr3_2299" "No sockets but Abscesses"
"Wr3_2300" "No sockets but Abscesses"
"Wr3_2301" "No sockets but Abscesses"
"Wr3_2302" "No sockets but Abscesses"
"Wr3_2305" "No sockets but Abscesses"
"Wr3_2309" "No sockets but Abscesses"
"Wr3_2310" "No sockets but Abscesses"
"Wr3_2311" "No sockets but Abscesses"
"Wr3_2312" "No sockets but Abscesses"
"Wr3_2315" "No sockets but Abscesses"
"Wr3_2317" "No sockets but Abscesses"
"Wr3_2318" "No sockets but Abscesses"
"Wr3_2319" "No sockets but Abscesses"
"Wr3_2325" "No sockets but Abscesses"
"Wr3_2326" "No sockets but Abscesses"
"Wr3_2327" "No sockets but Abscesses"
"Wr3_2328" "No sockets but Abscesses"
"W53_2334" "No sockets but Abscesses"
"W71_2340" "No sockets but Abscesses"
"W71_2341" "No sockets but Abscesses"
"W71_2348" "No sockets but Abscesses"
"W28_2352" "No sockets but Abscesses"
"W01_2366" "No sockets but Abscesses"
"W01_2367" "No sockets but Abscesses"
"WR9_2370" "No sockets but Abscesses"
"WR9_2373" "No sockets but Abscesses"
"WR9_2375" "No sockets but Abscesses"
"WR6_2423" "No sockets but Abscesses"
"WR6_2427" "No sockets but Abscesses"
"WR6_2431" "No sockets but Abscesses"
"WA7_2437" "No sockets but Abscesses"
"WA7_2439" "No sockets but Abscesses"
"WA7_2440" "No sockets but Abscesses"
"WA7_2441" "No sockets but Abscesses"
"W17_2445" "No sockets but Abscesses"
"W17_2446" "No sockets but Abscesses"
"W17_2447" "No sockets but Abscesses"
"W17_2450" "No sockets but Abscesses"
"W4A_2451" "No sockets but Abscesses"
"W4A_2453" "No sockets but Abscesses"
"W4A_2455" "No sockets but Abscesses"
"W4A_2456" "No sockets but Abscesses"
"W4A_2458" "No sockets but Abscesses"
"W4A_2459" "No sockets but Abscesses"
"W4A_2460" "No sockets but Abscesses"
"W4A_2462" "No sockets but Abscesses"
"W4A_2463" "No sockets but Abscesses"
"W4A_2465" "No sockets but Abscesses"
"W4A_2466" "No sockets but Abscesses"
"W4A_2467" "No sockets but Abscesses"
"W4A_2469" "No sockets but Abscesses"
"W81_2478" "No sockets but Abscesses"
"W46_2497" "No sockets but Abscesses"
"W46_2501" "No sockets but Abscesses"
"W46_2502" "No sockets but Abscesses"
"W46_2504" "No sockets but Abscesses"
"W46_2506" "No sockets but Abscesses"
"WC8_2543" "No sockets but Abscesses"
"WC8_2555" "No sockets but Abscesses"
"WR5_2675" "No sockets but Abscesses"
"WR5_2676" "No sockets but Abscesses"
"WR5_2677" "No sockets but Abscesses"
"WLE_2924" "No sockets but Abscesses"
"WLE_2930" "No sockets but Abscesses"
"WLE_2931" "No sockets but Abscesses"
"WLE_2932" "No sockets but Abscesses"
"WLE_2938" "No sockets but Abscesses"
"WLE_2941" "No sockets but Abscesses"
"WLE_2943" "No sockets but Abscesses"
"WLE_2945" "No sockets but Abscesses"
"WLE_2949" "No sockets but Abscesses"
"WLE_2952" "No sockets but Abscesses"
"WLE_2959" "No sockets but Abscesses"
"WLE_2960" "No sockets but Abscesses"
"WLE_2965" "No sockets but Abscesses"
"WLE_2966" "No sockets but Abscesses"
"WLE_2967" "No sockets but Abscesses"
"WLE_2970" "No sockets but Abscesses"
"WLE_2971" "No sockets but Abscesses"
"WLE_2974" "No sockets but Abscesses"
"WLE_2982" "No sockets but Abscesses"
"WLE_2985" "No sockets but Abscesses"
"WLE_2995" "No sockets but Abscesses"
"WLE_2997" "No sockets but Abscesses"
"WLE_2999" "No sockets but Abscesses"
"WLE_3001" "No sockets but Abscesses"
"WLE_3002" "No sockets but Abscesses"
"WLE_3005" "No sockets but Abscesses"
"WLE_3006" "No sockets but Abscesses"
"WLE_3009" "No sockets but Abscesses"
"WLE_3013" "No sockets but Abscesses"
"W58_3015" "No sockets but Abscesses"
"W72_3023" "No sockets but Abscesses"
"W73_3028" "No sockets but Abscesses"
"W82_3031" "No sockets but Abscesses"
"W84_3032" "No sockets but Abscesses"
"W86_3037" "No sockets but Abscesses"
"CO2_2572" "No sockets but Abscesses"
"osg_00011" "33 sockets"
"CUI_7" "33 sockets"
"CO1_74-C" "33 sockets"
"CO2_259" "33 sockets"
"WO7_2759" "33 sockets"
"WO7_2805" "33 sockets"
"301_201" "Non-juvenile deciduous teeth"
"301_901" "Non-juvenile deciduous teeth"
"301_1001" "Non-juvenile deciduous teeth"
"301_1101" "Non-juvenile deciduous teeth"
"301_1401" "Non-juvenile deciduous teeth"
"301_1801" "Non-juvenile deciduous teeth"
"301_2201" "Non-juvenile deciduous teeth"
"301_3201" "Non-juvenile deciduous teeth"
"301_4001" "Non-juvenile deciduous teeth"
"301_4101" "Non-juvenile deciduous teeth"
"301_5201" "Non-juvenile deciduous teeth"
"301_5301" "Non-juvenile deciduous teeth"
"301_5801" "Non-juvenile deciduous teeth"
"301_6001" "Non-juvenile deciduous teeth"
"301_6201" "Non-juvenile deciduous teeth"
"301_8801" "Non-juvenile deciduous teeth"
"301_9701" "Non-juvenile deciduous teeth"
"301_10001" "Non-juvenile deciduous teeth"
"301_12701" "Non-juvenile deciduous teeth"
"301_12801" "Non-juvenile deciduous teeth"
"301_14301" "Non-juvenile deciduous teeth"
"301_16901" "Non-juvenile deciduous teeth"
"301_18801" "Non-juvenile deciduous teeth"
"301_18901" "Non-juvenile deciduous teeth"
"301_21201" "Non-juvenile deciduous teeth"
"301_29401" "Non-juvenile deciduous teeth"
